Timestamp,Device_Type,Malware_Detection,Phishing_Attempts,Social_Media_Usage,VPN_Usage,Cyberbullying_Reports,Parental_Control_Alerts,Firewall_Logs,Login_Attempts,Download_Risk,Password_Strength,Data_Breach_Notifications,Online_Purchase_Risk,Education_Content_Usage,Age_Group,Geolocation,Public_Network_Usage,Network_Type,Hours_Online,Website_Visits,Peer_Interactions,Risky_Website_Visits,Cloud_Service_Usage,Unencrypted_Traffic,Ad_Clicks,Insecure_Login_Attempts,E_Safety_Awareness_Score,Malware_Exposure_Risk,Cybersecurity_Behavior_Category
2017-07-26 00:00:00,Laptop,0,0,Low,0,0,0,1,1,1,Weak,0,0,None,13-16,US,0,Cellular,6.576988790806199,1,High,0,0,0,0,0,Low,1,Safe
2017-07-26 01:00:00,Desktop,0,0,Low,0,0,0,1,2,0,Weak,0,0,None,13-16,US,0,WiFi,2.3929702379258213,1,Medium,0,0,0,1,0,High,0,Risky
2017-07-26 02:00:00,Mobile,0,0,Low,0,0,0,0,1,0,Weak,0,0,None,13-16,US,0,WiFi,3.6016232070021497,3,Low,1,0,0,0,0,Low,0,Neutral
2017-07-26 03:00:00,Laptop,0,0,High,0,0,0,1,1,0,Weak,0,0,None,13-16,US,0,Ethernet,1.0886217285602569,3,Low,0,0,0,0,0,Low,0,Safe
2017-07-26 04:00:00,Tablet,0,0,Medium,0,0,0,0,1,0,Weak,0,1,None,13-16,EU,0,Other,0.4771354179977019,5,Low,1,0,0,0,0,Low,0,Safe
2017-07-26 05:00:00,Tablet,0,0,Medium,0,0,0,0,1,0,Weak,0,0,None,17-19,US,1,WiFi,0.07391431491644293,4,Low,0,0,0,0,0,Moderate,0,Safe
2017-07-26 06:00:00,Mobile,0,0,Low,0,1,0,2,3,0,Weak,0,0,None,13-16,US,0,Cellular,0.1527266361894751,5,Low,0,0,0,0,0,Low,0,Neutral
2017-07-26 07:00:00,Mobile,0,0,Low,0,0,0,1,1,0,Weak,0,0,Low,13-16,US,0,WiFi,4.398910339702679,1,Low,0,0,0,0,0,Low,0,Neutral
2017-07-26 08:00:00,Mobile,0,0,Low,0,0,0,0,1,0,Moderate,0,1,None,13-16,US,0,WiFi,3.954552560888775,2,Low,1,1,0,0,0,High,0,Safe
2017-07-26 09:00:00,Mobile,0,1,Low,1,0,0,2,3,0,Weak,0,0,None,13-16,US,0,Ethernet,0.0675039534557485,3,Low,0,0,0,0,1,Moderate,1,Safe
2017-07-26 10:00:00,Mobile,0,0,Low,0,0,0,1,1,0,Weak,0,1,Low,13-16,EU,0,WiFi,2.302306770696488,6,Low,0,1,0,0,0,Low,1,Neutral
2017-07-26 11:00:00,Laptop,0,1,Low,0,0,0,0,1,0,Weak,0,0,Low,13-16,US,0,WiFi,1.5805882494137367,4,Low,0,0,0,0,0,Moderate,0,Safe
2017-07-26 12:00:00,Mobile,0,0,High,0,0,0,2,1,1,Weak,0,0,None,13-16,US,0,Cellular,4.854560441339693,3,Low,0,1,0,0,0,Moderate,0,Safe
2017-07-26 13:00:00,Mobile,0,0,Low,1,0,0,1,1,0,Weak,0,0,None,13-16,ASIA,1,WiFi,0.5684538400429205,0,Low,0,0,0,1,0,Low,0,Safe
2017-07-26 14:00:00,Mobile,0,0,High,0,0,0,3,4,0,Weak,0,0,None,17-19,EU,0,Cellular,1.4029660821360486,3,Low,0,0,0,0,0,High,1,Safe
2017-07-26 15:00:00,Laptop,0,0,Medium,0,0,0,0,1,0,Weak,0,0,None,13-16,US,1,WiFi,1.2114656605350715,3,Low,0,0,0,1,0,Moderate,0,Risky
2017-07-26 16:00:00,Mobile,0,0,Low,0,0,0,1,1,0,Weak,0,0,None,13-16,US,0,WiFi,0.7809030303893201,2,Medium,0,1,0,0,0,High,1,Neutral
2017-07-26 17:00:00,Mobile,0,0,High,1,0,0,1,1,0,Moderate,0,0,High,<13,ASIA,0,WiFi,0.24534293556500344,2,Low,0,1,0,0,0,Moderate,1,Safe
2017-07-26 18:00:00,Mobile,0,0,High,0,0,0,2,1,1,Weak,0,1,None,17-19,US,0,WiFi,2.181703621605814,5,Low,0,0,0,0,0,High,1,Safe
2017-07-26 19:00:00,Laptop,0,0,Low,0,0,0,2,1,0,Weak,0,0,Low,13-16,EU,1,Ethernet,1.1863888071376385,3,Low,0,0,0,0,0,Moderate,1,Neutral
2017-07-26 20:00:00,Mobile,0,0,Medium,0,0,0,0,2,0,Weak,0,0,None,13-16,ASIA,0,WiFi,3.67975879470242,6,Low,0,0,0,0,0,Low,0,Neutral
2017-07-26 21:00:00,Mobile,0,2,Low,0,0,0,0,1,0,Strong,1,0,None,13-16,US,0,WiFi,1.527359997357336,4,Low,0,0,0,0,1,Low,0,Safe
2017-07-26 22:00:00,Desktop,0,2,Medium,0,0,0,0,1,1,Weak,0,0,High,13-16,US,0,WiFi,2.122018231999192,2,Low,0,1,0,0,0,Low,1,Safe
2017-07-26 23:00:00,Laptop,0,0,Medium,0,0,0,3,1,0,Weak,0,0,None,13-16,US,0,Other,0.013598770998829352,2,Low,0,0,0,0,0,Moderate,1,Safe
2017-07-27 00:00:00,Desktop,0,0,High,1,0,0,1,5,0,Weak,0,0,Low,13-16,US,0,WiFi,0.0012262425291287627,3,Low,0,0,0,0,0,Moderate,0,Neutral
2017-07-27 01:00:00,Mobile,0,0,Low,0,0,0,1,1,0,Weak,0,0,None,13-16,ASIA,1,Ethernet,1.2954645867751986,2,Medium,0,0,0,0,0,Low,1,Safe
2017-07-27 02:00:00,Mobile,0,0,Low,1,0,0,1,1,0,Weak,0,0,None,17-19,US,0,Cellular,2.1737883103934763,4,Low,0,0,0,0,0,Low,0,Safe
2017-07-27 03:00:00,Tablet,0,0,Low,0,0,0,1,1,0,Weak,0,0,None,13-16,ASIA,0,Cellular,0.5667046622033259,1,Low,0,0,0,0,0,Low,0,Safe
2017-07-27 04:00:00,Mobile,0,0,High,0,0,1,2,3,0,Weak,0,0,None,<13,OTHER,1,WiFi,4.720467356992218,6,Low,0,0,0,0,0,Low,0,Risky
2017-07-27 05:00:00,Laptop,1,0,High,0,0,0,2,1,0,Weak,0,0,None,13-16,US,0,Cellular,1.5339957153358934,6,Low,0,0,0,0,0,Low,1,Safe
2017-07-27 06:00:00,Mobile,0,0,Low,0,0,0,3,1,0,Weak,0,0,None,17-19,US,0,WiFi,0.4103297374636313,5,Low,0,1,0,0,0,Moderate,0,Safe
2017-07-27 07:00:00,Mobile,1,1,Low,0,0,0,2,1,0,Weak,0,0,High,13-16,US,0,WiFi,1.3303078365136085,1,Low,0,0,0,0,0,Moderate,0,Neutral
2017-07-27 08:00:00,Mobile,1,1,Medium,0,0,0,1,1,0,Moderate,0,0,None,17-19,US,0,WiFi,5.923974475020604,6,Low,1,0,0,0,0,Low,1,Risky
2017-07-27 09:00:00,Mobile,0,0,Low,0,0,1,3,1,0,Weak,0,0,High,13-16,US,0,Other,0.34429820078444584,6,Low,0,0,0,0,0,Low,0,Safe
2017-07-27 10:00:00,Mobile,0,1,Low,0,0,0,2,3,0,Weak,0,0,None,13-16,US,0,WiFi,0.6719221401475296,1,Low,0,0,0,1,0,High,1,Risky
2017-07-27 11:00:00,Mobile,0,0,Medium,0,0,0,3,4,0,Moderate,0,0,None,<13,EU,1,Other,0.01114168769355661,5,Low,0,0,0,0,0,Low,0,Safe
2017-07-27 12:00:00,Desktop,0,0,Low,0,0,0,2,1,0,Weak,0,0,Low,13-16,US,0,WiFi,1.6654969386002938,4,Low,0,1,0,0,0,Low,0,Neutral
2017-07-27 13:00:00,Mobile,0,1,Low,0,0,0,1,1,0,Weak,0,0,None,17-19,EU,0,Other,0.5612669307033449,2,Low,0,0,0,0,1,Low,0,Safe
2017-07-27 14:00:00,Mobile,0,0,High,0,0,0,0,1,0,Weak,0,0,None,17-19,ASIA,0,Cellular,1.5900396326679347,1,Low,0,0,0,1,1,Low,0,Safe
2017-07-27 15:00:00,Tablet,0,0,Low,0,0,0,2,4,0,Weak,0,0,None,<13,US,0,WiFi,2.2277973256686394,6,Low,0,0,0,0,0,High,0,Safe
2017-07-27 16:00:00,Mobile,0,0,Medium,0,0,0,0,1,0,Weak,0,0,Low,17-19,ASIA,1,WiFi,7.731193972876011,1,Low,0,0,0,0,0,High,1,Safe
2017-07-27 17:00:00,Mobile,0,0,Low,0,0,0,0,1,0,Weak,0,0,None,13-16,US,0,WiFi,0.08753110436943218,3,Low,0,0,0,0,0,High,1,Neutral
2017-07-27 18:00:00,Laptop,0,0,Low,0,0,1,1,2,0,Weak,0,0,None,13-16,US,0,Other,1.8073842846975827,2,Low,0,0,0,1,0,Moderate,0,Safe
2017-07-27 19:00:00,Mobile,0,0,Medium,0,0,0,3,1,0,Strong,0,0,None,13-16,US,0,Cellular,7.409698731837909,1,Low,0,0,0,1,0,Low,0,Safe
2017-07-27 20:00:00,Laptop,0,0,Medium,1,0,0,3,2,1,Weak,0,0,High,<13,US,0,Ethernet,3.3799645997591203,4,Low,0,0,0,0,0,Low,1,Safe
2017-07-27 21:00:00,Laptop,1,0,Low,0,0,0,4,4,0,Weak,0,0,None,13-16,EU,0,Ethernet,0.8075093728465734,3,Low,0,0,0,0,0,Moderate,0,Safe
2017-07-27 22:00:00,Desktop,0,0,Medium,0,0,0,2,2,0,Weak,0,0,Low,13-16,ASIA,1,WiFi,0.06579193785485714,3,Low,0,0,0,0,0,Low,0,Neutral
2017-07-27 23:00:00,Mobile,0,0,Low,1,0,0,2,1,0,Weak,0,0,None,13-16,EU,1,WiFi,8.56244288687586,5,Low,0,0,0,0,0,Low,0,Risky
2017-07-28 00:00:00,Mobile,0,0,Low,0,0,0,2,5,0,Weak,0,0,None,13-16,OTHER,0,WiFi,0.8830738525897003,3,Low,0,0,0,0,0,Low,0,Safe
2017-07-28 01:00:00,Mobile,0,1,Low,0,0,0,2,1,0,Moderate,0,0,None,13-16,US,0,WiFi,0.6891420290265003,1,Low,0,0,0,0,0,Low,0,Neutral
2017-07-28 02:00:00,Mobile,0,1,Low,0,0,0,3,2,0,Moderate,0,0,None,17-19,US,0,Ethernet,1.4307065042024576,2,Low,0,0,0,0,0,Low,0,Risky
2017-07-28 03:00:00,Tablet,0,1,Medium,0,0,0,1,1,1,Weak,0,0,None,17-19,US,1,WiFi,2.059655711585313,5,Low,0,0,0,0,0,Moderate,0,Safe
2017-07-28 04:00:00,Mobile,0,0,Low,0,0,0,3,1,0,Weak,0,0,None,17-19,US,0,Cellular,1.4017917952409242,2,Low,0,0,0,0,0,Low,0,Safe
2017-07-28 05:00:00,Mobile,0,0,Medium,0,0,0,0,1,0,Weak,0,0,None,13-16,ASIA,1,WiFi,5.703167634878819,5,Low,0,0,0,0,0,High,0,Safe
2017-07-28 06:00:00,Tablet,0,0,Low,1,0,1,1,1,0,Weak,0,0,Low,13-16,US,0,WiFi,2.532139858204178,2,Low,0,0,0,0,0,High,0,Neutral
2017-07-28 07:00:00,Mobile,0,0,Medium,1,0,0,2,1,0,Weak,0,0,None,17-19,US,0,WiFi,5.888791388900362,3,Low,1,0,0,0,0,Low,1,Safe
2017-07-28 08:00:00,Mobile,0,0,Medium,0,0,0,2,4,0,Weak,0,0,High,17-19,US,0,Other,2.2166262422492014,2,Low,1,0,0,0,0,Moderate,0,Neutral
2017-07-28 09:00:00,Mobile,0,0,Low,0,1,0,1,1,0,Weak,0,0,None,13-16,ASIA,0,WiFi,0.6894969940155392,5,Low,0,0,0,0,0,High,0,Neutral
2017-07-28 10:00:00,Tablet,0,1,Low,0,0,1,3,1,0,Moderate,0,0,None,13-16,US,0,WiFi,1.7344840943660096,8,Low,0,0,0,0,0,Low,0,Safe
2017-07-28 11:00:00,Mobile,1,0,Low,1,0,0,1,1,0,Weak,0,0,None,13-16,US,1,WiFi,2.0809919991476438,6,Low,0,0,0,1,0,High,0,Neutral
2017-07-28 12:00:00,Tablet,0,0,Low,0,0,0,2,1,0,Weak,0,0,None,17-19,US,0,WiFi,0.700166623841314,5,Low,0,0,0,0,0,Moderate,1,Safe
2017-07-28 13:00:00,Mobile,0,0,Low,1,0,0,1,2,0,Moderate,0,0,None,13-16,US,0,WiFi,1.8593219717963507,1,Low,0,0,0,1,0,Low,0,Neutral
2017-07-28 14:00:00,Laptop,0,0,Medium,0,0,0,2,1,0,Weak,0,0,None,13-16,US,0,WiFi,2.328253473484895,2,Low,0,0,1,0,0,Low,0,Neutral
2017-07-28 15:00:00,Tablet,0,0,Low,0,0,0,1,1,0,Weak,0,0,None,<13,US,0,WiFi,0.2920917798122133,3,Low,0,0,0,0,0,Low,1,Safe
2017-07-28 16:00:00,Mobile,0,0,Low,0,0,0,1,1,0,Weak,0,0,Low,13-16,US,0,WiFi,2.253233068953298,4,Low,0,0,0,0,0,Low,0,Neutral
2017-07-28 17:00:00,Mobile,0,0,Medium,0,0,0,3,4,1,Weak,0,0,None,13-16,EU,0,Cellular,0.6594963112751158,1,Low,1,0,0,0,0,Low,1,Neutral
2017-07-28 18:00:00,Mobile,0,0,Medium,0,0,0,2,1,0,Weak,0,0,Low,13-16,US,0,Cellular,4.290773882556843,2,Low,0,0,0,0,0,Low,0,Neutral
2017-07-28 19:00:00,Laptop,0,0,Low,0,0,0,1,1,0,Moderate,0,0,None,13-16,US,0,Cellular,7.233327782924834,3,Low,1,0,1,0,0,High,0,Safe
2017-07-28 20:00:00,Mobile,0,1,Low,0,0,0,1,4,0,Weak,0,0,High,17-19,OTHER,0,Cellular,0.17531506758180923,4,Low,1,0,0,0,0,Moderate,0,Safe
2017-07-28 21:00:00,Mobile,0,0,Low,0,0,1,2,1,0,Weak,0,0,None,<13,US,0,Other,0.8052837339987235,2,Low,0,0,0,0,0,Moderate,1,Safe
2017-07-28 22:00:00,Mobile,0,0,Low,0,0,0,1,1,0,Weak,0,0,Low,13-16,US,0,WiFi,1.2383377888320144,1,Low,0,0,1,0,0,Low,0,Safe
2017-07-28 23:00:00,Mobile,0,0,Low,0,0,0,1,1,0,Weak,0,0,None,<13,EU,0,Ethernet,2.439996711933315,6,Medium,0,0,0,0,0,Low,0,Safe
2017-07-29 00:00:00,Mobile,0,2,Low,0,0,0,2,1,0,Weak,0,0,None,13-16,US,1,WiFi,2.2614105065160426,7,Low,0,0,0,0,0,Low,0,Safe
2017-07-29 01:00:00,Mobile,0,1,Low,0,0,0,2,2,0,Weak,0,0,None,<13,EU,1,Other,0.9436555028037764,3,Medium,0,1,0,0,0,Moderate,0,Safe
2017-07-29 02:00:00,Mobile,1,0,Low,0,0,0,4,2,0,Weak,0,0,None,17-19,US,0,WiFi,0.7475449579916832,5,Low,0,1,0,1,0,Moderate,0,Safe
2017-07-29 03:00:00,Tablet,0,0,Medium,0,0,0,1,1,0,Weak,0,0,None,17-19,ASIA,0,WiFi,4.73656142913301,3,Low,0,0,0,0,0,High,0,Safe
2017-07-29 04:00:00,Mobile,0,0,Low,0,0,1,3,3,0,Weak,0,0,None,<13,US,0,WiFi,0.9887887808170917,3,Low,0,0,0,0,0,Low,1,Risky
2017-07-29 05:00:00,Mobile,0,0,Medium,0,0,0,2,3,0,Weak,0,0,Low,17-19,ASIA,1,Other,0.5427382369292878,2,Low,0,0,0,1,0,Low,1,Safe
2017-07-29 06:00:00,Desktop,0,0,Low,1,0,0,0,2,0,Weak,0,0,None,13-16,ASIA,0,WiFi,1.6181417440745982,2,Low,0,0,0,0,0,Low,0,Safe
2017-07-29 07:00:00,Laptop,0,0,Medium,0,0,0,2,4,0,Weak,0,0,None,13-16,EU,1,WiFi,0.027182245874521394,2,Low,0,0,1,0,0,Low,0,Neutral
2017-07-29 08:00:00,Desktop,0,0,Low,0,0,0,3,1,0,Weak,0,0,None,17-19,US,1,WiFi,0.17602652774320807,3,Low,0,0,0,0,0,Low,0,Safe
2017-07-29 09:00:00,Mobile,0,0,Low,1,0,0,2,1,0,Weak,0,0,None,13-16,US,1,WiFi,0.34186344549238323,1,Low,0,0,0,0,0,High,0,Risky
2017-07-29 10:00:00,Mobile,0,0,Low,0,0,0,1,2,0,Weak,0,0,None,17-19,US,1,Ethernet,2.0287970156147703,2,Low,0,1,0,1,0,Low,1,Safe
2017-07-29 11:00:00,Mobile,0,0,Low,1,0,0,1,1,0,Weak,0,0,Low,13-16,US,0,WiFi,0.9303917970149964,1,Low,0,0,0,0,0,Low,1,Safe
2017-07-29 12:00:00,Laptop,0,0,Low,0,0,0,1,1,0,Weak,0,0,None,13-16,US,0,Cellular,1.1825801804788312,1,Medium,0,0,0,0,0,Moderate,0,Neutral
2017-07-29 13:00:00,Mobile,0,0,Low,1,0,0,2,4,0,Weak,0,0,None,13-16,ASIA,0,Ethernet,0.13160275217305514,2,Low,0,0,0,0,0,High,1,Safe
2017-07-29 14:00:00,Mobile,0,0,Medium,0,0,0,1,5,0,Weak,0,0,High,13-16,US,0,Other,0.930477028968729,1,Low,0,0,0,0,0,Moderate,0,Risky
2017-07-29 15:00:00,Mobile,0,0,Low,0,0,0,2,1,0,Weak,0,0,None,13-16,US,0,WiFi,0.04236866740356826,3,Low,0,0,0,0,0,Moderate,0,Safe
2017-07-29 16:00:00,Mobile,0,0,Low,0,0,0,1,2,0,Weak,0,0,High,13-16,US,0,Ethernet,1.586054973320164,1,Low,0,0,0,1,0,Moderate,1,Safe
2017-07-29 17:00:00,Mobile,1,0,Low,0,0,0,0,1,0,Weak,0,0,None,13-16,OTHER,0,WiFi,1.9037709369861833,3,Low,0,0,0,0,0,High,0,Safe
2017-07-29 18:00:00,Mobile,0,0,Medium,0,0,1,1,1,0,Weak,0,0,None,13-16,EU,0,Cellular,1.7892442726751714,3,Low,0,0,0,1,0,Low,0,Safe
2017-07-29 19:00:00,Mobile,0,0,High,1,0,0,5,1,0,Moderate,0,0,None,17-19,ASIA,1,Other,1.218407968776558,2,Low,0,0,0,1,0,Moderate,0,Safe
2017-07-29 20:00:00,Mobile,0,0,Low,0,0,0,0,1,0,Strong,0,0,None,17-19,ASIA,0,WiFi,0.31956636636698027,5,Low,0,0,0,0,0,Low,0,Neutral
2017-07-29 21:00:00,Desktop,0,0,Low,1,0,0,1,4,0,Weak,0,0,Low,13-16,US,0,WiFi,2.4337589318162887,4,Low,0,0,0,0,0,Low,1,Safe
2017-07-29 22:00:00,Laptop,0,1,Low,0,0,0,2,1,0,Weak,0,0,None,13-16,US,0,Other,1.386144647706735,3,Low,0,0,0,0,0,Moderate,0,Neutral
2017-07-29 23:00:00,Desktop,0,1,Medium,0,0,0,0,1,0,Weak,0,0,None,13-16,OTHER,0,WiFi,7.830050275686945,2,Low,0,0,0,0,0,Low,0,Neutral
2017-07-30 00:00:00,Laptop,0,0,Low,0,0,0,3,1,0,Weak,0,0,Low,13-16,US,0,Cellular,4.266055125137988,2,Low,0,0,0,0,0,High,1,Neutral
2017-07-30 01:00:00,Mobile,0,1,Low,0,0,0,6,1,1,Weak,0,0,None,17-19,US,1,WiFi,4.192037561649255,6,Low,1,0,0,0,0,Moderate,0,Safe
2017-07-30 02:00:00,Mobile,0,0,High,0,0,0,4,1,0,Weak,0,0,High,13-16,US,0,Cellular,0.8414059047444031,2,Low,1,0,0,1,0,Low,1,Safe
2017-07-30 03:00:00,Mobile,0,1,Low,0,1,0,3,1,0,Weak,0,0,Low,13-16,EU,0,WiFi,1.8063511659375602,3,Low,0,0,0,0,0,Low,0,Neutral
2017-07-30 04:00:00,Mobile,0,0,Low,0,0,0,1,1,0,Weak,0,0,None,13-16,ASIA,0,Cellular,3.4981045015905416,6,Low,1,1,0,0,0,Moderate,0,Safe
2017-07-30 05:00:00,Mobile,0,0,Low,0,0,0,2,2,0,Weak,0,0,None,13-16,US,0,WiFi,0.450327370756701,2,High,0,0,0,0,0,Moderate,0,Risky
2017-07-30 06:00:00,Mobile,0,0,Low,0,0,0,2,4,0,Moderate,0,0,None,17-19,US,0,WiFi,4.083063660968469,3,Low,0,1,0,1,0,High,0,Safe
2017-07-30 07:00:00,Mobile,0,0,Medium,0,0,0,1,1,0,Weak,0,0,Low,17-19,US,0,WiFi,1.5640031892500483,4,Low,0,0,0,0,0,Moderate,0,Safe
2017-07-30 08:00:00,Mobile,0,0,Low,1,0,0,0,2,0,Weak,0,0,None,13-16,EU,1,WiFi,1.1028176399218328,7,Medium,0,0,0,1,0,Low,1,Safe
2017-07-30 09:00:00,Mobile,0,1,Medium,0,0,0,1,1,0,Weak,0,0,None,13-16,ASIA,0,WiFi,1.856026624744023,2,Low,1,0,0,0,0,Moderate,1,Neutral
2017-07-30 10:00:00,Mobile,0,0,Low,0,0,0,0,2,0,Weak,0,0,None,13-16,US,0,WiFi,7.981907427025214,3,Low,0,0,0,1,0,Low,0,Safe
2017-07-30 11:00:00,Tablet,0,0,Low,0,0,0,1,1,0,Weak,0,0,None,13-16,US,0,Ethernet,1.8415396532405102,2,Low,0,0,0,0,0,Low,0,Safe
2017-07-30 12:00:00,Mobile,0,0,High,0,1,0,6,1,1,Weak,0,0,None,13-16,US,0,WiFi,3.1851843430132076,4,Medium,0,0,0,0,0,Low,0,Safe
2017-07-30 13:00:00,Mobile,0,0,Low,1,0,0,1,1,0,Moderate,0,0,None,13-16,US,0,Ethernet,1.7144978672845432,1,Medium,0,0,0,0,0,Low,0,Safe
2017-07-30 14:00:00,Mobile,0,0,Low,0,0,0,1,1,0,Weak,0,0,None,13-16,US,0,Cellular,1.3626841115126247,4,Low,0,0,0,0,0,Low,0,Safe
2017-07-30 15:00:00,Mobile,1,2,Low,1,0,1,7,2,0,Weak,0,0,High,13-16,US,0,WiFi,3.8239151424382145,3,Low,0,0,0,1,0,Low,0,Safe
2017-07-30 16:00:00,Mobile,0,0,Medium,0,0,0,2,3,0,Weak,0,0,None,17-19,EU,0,Other,2.879446179913945,3,Low,0,0,0,1,0,Low,0,Safe
2017-07-30 17:00:00,Mobile,0,1,Low,0,0,0,2,1,0,Weak,0,0,Low,13-16,US,1,WiFi,2.4570836372688056,3,Low,0,0,0,0,0,Low,0,Safe
2017-07-30 18:00:00,Mobile,0,0,Low,0,0,0,3,1,0,Weak,0,0,High,13-16,US,0,WiFi,1.1644267448412198,5,Low,0,0,1,1,0,High,1,Safe
2017-07-30 19:00:00,Mobile,0,1,Low,0,0,1,3,2,1,Weak,0,0,None,17-19,US,0,WiFi,0.010207942868937584,3,Low,0,0,0,0,0,Low,0,Risky
2017-07-30 20:00:00,Desktop,0,1,Low,0,0,0,1,1,1,Moderate,0,0,None,13-16,US,0,Cellular,0.8192348049355967,3,Low,0,0,0,0,0,Low,1,Neutral
2017-07-30 21:00:00,Desktop,0,0,High,0,0,0,3,4,0,Moderate,0,0,None,<13,US,0,Other,0.20969239097860076,2,Low,0,0,0,0,0,High,0,Neutral
2017-07-30 22:00:00,Mobile,0,0,Low,0,0,0,3,1,0,Moderate,0,0,None,13-16,ASIA,0,WiFi,0.27265193560368617,1,Medium,0,0,0,1,0,Low,1,Safe
2017-07-30 23:00:00,Mobile,1,1,Low,0,0,1,4,3,0,Weak,0,0,None,13-16,US,0,WiFi,4.139142648924701,4,Low,0,0,1,0,0,Moderate,1,Risky
2017-07-31 00:00:00,Laptop,0,0,Low,0,0,0,0,1,0,Weak,0,0,Low,17-19,US,0,Ethernet,9.883988729140084,2,Low,0,0,0,0,1,Low,0,Safe
2017-07-31 01:00:00,Mobile,0,0,Low,0,0,0,3,3,0,Weak,0,0,None,17-19,US,0,WiFi,1.0459218031021704,3,Low,0,0,0,0,0,High,0,Safe
2017-07-31 02:00:00,Mobile,0,0,Low,0,1,0,0,1,0,Weak,0,0,Low,17-19,OTHER,0,Ethernet,2.5926924825916653,3,Low,0,0,0,0,0,Low,0,Safe
2017-07-31 03:00:00,Mobile,0,1,Low,0,0,0,1,2,0,Weak,0,0,None,13-16,EU,0,WiFi,0.4454648742700696,2,Low,0,1,0,0,0,Low,0,Neutral
2017-07-31 04:00:00,Desktop,0,0,Low,0,0,0,0,1,0,Weak,0,0,Low,13-16,US,0,WiFi,0.35993284701018735,2,Low,0,0,0,1,0,Moderate,0,Neutral
2017-07-31 05:00:00,Mobile,0,0,Low,1,0,0,4,1,0,Weak,0,0,None,17-19,US,0,WiFi,2.8052051163460754,7,Medium,0,0,0,0,0,Moderate,0,Safe
2017-07-31 06:00:00,Mobile,0,1,Medium,0,0,0,3,1,0,Weak,0,0,Low,17-19,US,0,Other,0.36348669609702416,3,Low,0,0,0,0,0,Low,0,Neutral
2017-07-31 07:00:00,Laptop,0,0,Low,0,0,0,1,3,0,Weak,0,0,Low,13-16,US,0,WiFi,1.4396581175626446,6,Low,0,0,0,0,0,High,1,Safe
2017-07-31 08:00:00,Mobile,0,0,Low,0,0,0,0,4,0,Moderate,0,0,None,17-19,US,1,Ethernet,2.767948933420782,2,Low,1,0,0,0,0,Low,1,Safe
2017-07-31 09:00:00,Mobile,0,0,Low,0,0,0,0,5,1,Weak,0,0,None,13-16,US,0,WiFi,8.136322668640615,2,Low,0,0,0,0,0,Low,1,Safe
2017-07-31 10:00:00,Desktop,0,0,Medium,0,0,0,2,1,1,Weak,0,0,None,13-16,EU,1,Ethernet,0.5231880382961318,3,Low,0,0,0,1,0,High,0,Neutral
2017-07-31 11:00:00,Mobile,0,0,Low,0,0,0,4,1,0,Weak,0,1,Low,13-16,EU,0,Cellular,1.0610826106210844,1,Low,0,0,0,1,0,High,0,Safe
2017-07-31 12:00:00,Mobile,0,0,Low,0,0,0,3,1,0,Moderate,0,0,Low,13-16,US,0,WiFi,1.7403484812263277,5,Low,0,0,0,0,0,High,1,Safe
2017-07-31 13:00:00,Mobile,0,0,High,0,0,0,1,1,0,Moderate,0,0,None,13-16,US,1,Cellular,0.5434530877482838,2,Low,0,1,1,1,0,Moderate,0,Safe
2017-07-31 14:00:00,Mobile,0,0,Medium,0,0,0,4,1,0,Weak,0,0,Low,13-16,US,1,WiFi,0.3466085393366634,4,Low,0,0,0,0,0,Moderate,0,Safe
2017-07-31 15:00:00,Mobile,0,0,Low,0,0,0,4,1,0,Weak,0,0,Low,13-16,ASIA,1,WiFi,0.43222088282415494,2,Low,0,0,0,0,0,Low,0,Risky
2017-07-31 16:00:00,Mobile,0,0,Low,0,0,1,1,3,0,Weak,0,0,None,13-16,US,0,Other,2.130811183749731,3,Low,0,1,0,0,0,Low,0,Neutral
2017-07-31 17:00:00,Mobile,0,2,Low,0,0,0,2,1,0,Weak,0,0,Low,13-16,US,0,Cellular,1.4614318101520483,4,Medium,0,0,0,0,0,Low,0,Safe
2017-07-31 18:00:00,Tablet,0,0,Low,0,0,0,1,1,0,Weak,0,0,None,13-16,US,1,WiFi,0.712493256743591,4,Low,0,1,0,0,0,Moderate,0,Neutral
2017-07-31 19:00:00,Mobile,0,1,Low,0,0,0,3,1,0,Weak,0,0,None,17-19,US,0,Cellular,1.1195130539386826,4,Low,0,0,0,0,0,Moderate,1,Neutral
2017-07-31 20:00:00,Mobile,0,0,Medium,1,0,1,3,1,0,Weak,0,0,None,<13,US,0,Other,0.2936846005788829,2,Low,0,0,0,1,0,Low,0,Safe
2017-07-31 21:00:00,Mobile,0,1,Low,0,1,0,0,1,0,Weak,0,0,None,13-16,EU,0,WiFi,1.6382878795451055,2,Low,0,0,0,1,0,Moderate,0,Safe
2017-07-31 22:00:00,Laptop,0,0,Low,0,0,0,6,2,0,Weak,0,1,None,17-19,ASIA,0,WiFi,4.062941228540866,1,Low,0,1,0,0,0,Low,0,Neutral
2017-07-31 23:00:00,Mobile,0,0,High,0,0,0,1,1,1,Weak,0,0,None,17-19,EU,0,Cellular,5.163910509221417,7,Low,0,0,0,0,0,High,0,Safe
2017-08-01 00:00:00,Mobile,0,0,Medium,0,0,0,1,1,0,Weak,0,0,None,13-16,US,0,WiFi,2.953732387344413,4,Low,0,0,0,0,0,High,0,Safe
